"route_id","service_id","trip_id","trip_headsign","direction_id","shape_id"
"476G-41","USD","476G-41-1","Vl. Industrial","1","64716"
"476L-10","U__","476L-10-0","Lar Esc. São Francisco","0","62087"
"477A-10","USD","477A-10-0","Term. Pinheiros","0","60935"
"477A-10","USD","477A-10-1","Sacomã","1","60936"
"477P-10","USD","477P-10-0","Rio Pequeno","0","63012"
"477P-10","USD","477P-10-1","Ipiranga","1","53600"
"477U-10","US_","477U-10-0","Metrô Vl. Mariana","0","51546"
"477U-10","US_","477U-10-1","Heliópolis","1","51547"
"478P-10","USD","478P-10-0","Pompéia Até Vl. Romana","0","63893"
"478P-10","USD","478P-10-1","Sacomã","1","63894"
"5010-10","USD","5010-10-0","Sto. Amaro","0","51338"
"5010-10","USD","5010-10-1","Jabaquara","1","64388"
"5011-10","USD","5011-10-0","Sto. Amaro","0","58929"
"5011-10","USD","5011-10-1","Eldorado","1","58930"
"5012-10","USD","5012-10-0","Jabaquara","0","51344"
"5012-10","USD","5012-10-1","Vl. Guacuri","1","51345"
"5013-10","USD","5013-10-0","Sto. Amaro","0","63517"
"5013-10","USD","5013-10-1","Jd. Luso","1","63518"
"5013-31","U__","5013-31-0","Sto. Amaro","0","55705"
"5013-31","U__","5013-31-1","Jd. Miriam","1","55706"
"5015-10","USD","5015-10-0","Metrô Jabaquara","0","54532"
"5015-10","USD","5015-10-1","Jd. São Jorge","1","54533"
"5018-10","USD","5018-10-0","Jabaquara","0","64229"
"5018-10","USD","5018-10-1","Shop. Interlagos","1","64230"
"5018-31","USD","5018-31-0","Jabaquara","0","63129"
"5018-31","USD","5018-31-1","Shop. Interlagos","1","51956"
"5020-10","USD","5020-10-0","Term. Sacomã","0","58074"
"5020-10","USD","5020-10-1","Hosp. Heliópolis","1","58075"
"5021-10","USD","5021-10-0","Term. Sacomã","0","58047"
"5021-10","USD","5021-10-1","Água Funda","1","58048"
"5022-10","USD","5022-10-0","Jabaquara","0","56080"
"5022-10","USD","5022-10-1","Vl. Sta. Margarida","1","56081"
"5024-10","USD","5024-10-0","Sto. Amaro","0","51542"
"5024-10","USD","5024-10-1","Missionária","1","63130"
"5024-31","USD","5024-31-0","Sto. Amaro","0","51657"
"5024-31","USD","5024-31-1","Missionária","1","63131"
"5025-10","USD","5025-10-0","Metrô Tamanduateí","0","61813"
"5025-10","USD","5025-10-1","Jd. Guairacá","1","61817"
"5026-10","USD","5026-10-0","Jd. São Roberto","0","61198"
"5028-10","USD","5028-10-0","Metrô Alto Do Ipiranga","0","64316"
"5029-10","USD","5029-10-0","Term. Sacomã","0","58053"
"5029-10","USD","5029-10-1","Jd. Patente","1","58054"
"502J-10","US_","502J-10-0","Metrô Sta. Cruz","0","63189"
"502J-10","US_","502J-10-1","Cptm Autódromo","1","64994"
"502J-21","US_","502J-21-1","Cptm Autódromo","1","59756"
"502J-22","U__","502J-22-0","Vl. Joaniza","0","52085"
"5030-10","USD","5030-10-0","Term. Sacomã","0","59238"
"5030-10","USD","5030-10-1","Jd. Maria Estela","1","59239"
"5031-10","USD","5031-10-0","Term. Sacomã","0","58030"
"5031-10","USD","5031-10-1","Vl. Arapuá","1","58031"
"5031-21","U__","5031-21-0","Term. Sacomã","0","58104"
"5031-21","U__","5031-21-1","Vl. Cde. Do Pinhal","1","58105"
"5032-10","USD","5032-10-0","Term. Sacomã","0","58039"
"5032-10","USD","5032-10-1","Vl. Arapuá","1","58040"
"5033-10","USD","5033-10-0","Term. Sacomã","0","58066"
"5033-10","USD","5033-10-1","Vl. Brasilina","1","58067"
"5034-10","USD","5034-10-0","Term. Sacomã","0","63608"
"5034-10","USD","5034-10-1","Vl. Liviero","1","63609"
"5034-31","USD","5034-31-0","Vl. Liviero","0","58059"
"5035-10","USD","5035-10-0","Term. Sacomã","0","62212"
"5035-10","USD","5035-10-1","Vl. Arapuá","1","62213"
"5036-10","USD","5036-10-0","Term. Sacomã","0","58049"
"5036-10","USD","5036-10-1","Jd. Celeste","1","58050"
"5038-10","USD","5038-10-0","Term. Sacomã","0","63610"
"5038-10","USD","5038-10-1","Pq. Bristol","1","63611"
"507T-10","USD","507T-10-0","Metrô Carrão","0","57908"
"507T-10","USD","507T-10-1","Term. Sapopemba","1","57909"
"508L-10","USD","508L-10-0","Aclimação","0","57469"
"5091-10","USD","5091-10-0","Metrô São Judas","0","58188"
"509J-10","USD","509J-10-0","Pq. Ibirapuera","0","64846"
"509J-10","USD","509J-10-1","Jd. Selma","1","63132"
"509M-10","USD","509M-10-0","Term. Princ. Isabel","0","58121"
"509M-10","USD","509M-10-1","Jd. Miriam","1","58122"
"5100-10","U__","5100-10-0","Term. Pq. D. Pedro Ii","0","58893"
"5100-10","U__","5100-10-1","Term. Pinheiros","1","58894"
"5103-10","USD","5103-10-0","Moema","0","58051"
"5103-21","U__","5103-21-0","Metrô Sta. Cruz","0","58052"
"5105-10","USD","5105-10-0","Term. Mercado","0","64634"
"5105-10","USD","5105-10-1","Term. Sacomã","1","64635"
"5106-10","USD","5106-10-0","Lgo. São Francisco","0","63118"
"5106-10","USD","5106-10-1","Jd. Selma","1","63119"
"5106-21","USD","5106-21-0","Shop. Ibirapuera","0","63761"
"5106-31","US_","5106-31-0","Metrô Ana Rosa","0","61679"
"5106-31","US_","5106-31-1","Jd. Selma","1","52809"
"5107-10","USD","5107-10-0","Pça. Do Correio","0","64636"
"5107-10","USD","5107-10-1","Term. Sacomã","1","63615"
"5108-10","USD","5108-10-0","Term. Pq. D. Pedro Ii","0","64937"
"5108-10","USD","5108-10-1","Jd. Celeste","1","56997"
"5109-10","US_","5109-10-0","Term. Mercado","0","64721"
"5109-10","US_","5109-10-1","Term. Vl. Prudente","1","64715"
"5110-10","USD","5110-10-0","Term. Mercado","0","62919"
"5110-10","USD","5110-10-1","Term. São Mateus","1","62918"
"5110-21","U__","5110-21-0","Term. Mercado","0","55990"
"5110-22","U__","5110-22-0","Term. Mercado","0","55996"
"5110-23","U__","5110-23-0","Term. Mercado","0","59067"
"5110-24","U__","5110-24-0","Metrô Vl. Prudente","0","64744"
"5110-24","U__","5110-24-1","São Mateus","1","64745"
"5110-41","U__","5110-41-0","Metrô Tamanduateí","0","62004"
"5110-41","U__","5110-41-1","São Mateus","1","62917"
"5111-10","USD","5111-10-0","Term. Pq. D. Pedro Ii","0","57268"
"5111-10","USD","5111-10-1","Term. Sto. Amaro","1","64295"
"5119-10","USD","5119-10-0","Lgo. São Francisco","0","64579"
"5119-10","USD","5119-10-1","Term. Capelinha","1","64855"
"5119-22","U__","5119-22-0","Lgo. São Francisco","0","64852"
"5119-22","U__","5119-22-1","Term. João Dias","1","64853"
"5119-23","U__","5119-23-0","Instituto Lucy Montoro","0","62494"
"5123-10","USD","5123-10-0","Hosp. São Paulo","0","61675"
"5123-10","USD","5123-10-1","Jd. Miriam","1","62086"
"5127-10","USD","5127-10-0","Cptm Jurubatuba","0","57545"
"5127-10","USD","5127-10-1","Vl. Guacuri","1","63133"
"5128-10","USD","5128-10-0","Metrô Conceição","0","62968"
"5128-10","USD","5128-10-1","Jd. Apurá","1","62969"
"5129-10","USD","5129-10-0","Term. Guarapiranga","0","53001"
"5129-10","USD","5129-10-1","Jd. Miriam","1","53002"
"5129-41","USD","5129-41-0","Sto. Amaro","0","53010"
"5129-41","USD","5129-41-1","Jd. Miriam","1","53011"
"5131-10","US_","5131-10-0","Pq. D. Pedro Ii","0","63320"
"5131-10","US_","5131-10-1","Cid. Ademar","1","63321"
"513L-10","USD","513L-10-0","Pq. Belém","0","58060"
"513L-10","USD","513L-10-1","Term. Sacomã","1","58061"
"5141-10","USD","5141-10-0","Pça. Do Correio","0","60364"
"5141-10","USD","5141-10-1","Term. Sapopemba","1","60096"
"5142-10","USD","5142-10-0","Term. Pq. D. Pedro Ii","0","60083"
"5142-10","USD","5142-10-1","Term. Sapopemba","1","64400"
"5143-10","US_","5143-10-0","Term. Pq. D. Pedro Ii","0","61205"
"5143-10","US_","5143-10-1","Term. Sapopemba","1","61206"
"5143-31","U__","5143-31-0","Term. Pq. D. Pedro Ii","0","53745"
"5144-10","USD","5144-10-0","Term. Princ. Isabel","0","53746"
"5144-10","USD","5144-10-1","Term. Sapopemba","1","65054"
"5145-10","USD","5145-10-0","Pça. Almeida Jr.","0","57115"
"5145-10","USD","5145-10-1","Term. Sapopemba","1","57116"
"5145-41","U__","5145-41-0","Pça. Almeida Jr.","0","57155"
"5145-41","U__","5145-41-1","Conj. Teotônio Vilela","1","57156"
"514T-10","USD","514T-10-0","Jd. Itápolis","0","63241"
"514T-10","USD","514T-10-1","Term. Sacomã","1","63243"
"514T-21","U__","514T-21-0","Metrô Vl. Prudente","0","62599"
"514T-22","U__","514T-22-1","Jd. Itápolis","1","64741"
"5154-10","USD","5154-10-0","Term. Princ. Isabel","0","62214"
"5154-10","USD","5154-10-1","Term. Sto. Amaro","1","64657"
"5164-10","USD","5164-10-0","Pq. Ibirapuera","0","62527"
"5164-21","USD","5164-21-0","Pq. Ibirapuera","0","53035"
"5164-41","USD","5164-41-0","Metrô Conceição","0","53042"
"516N-10","USD","516N-10-0","Pça. D. Gastão","0","53699"
"5175-10","U__","5175-10-0","Pça. Da Sé","0","53046"
"5175-10","U__","5175-10-1","Baln. São Francisco","1","60453"
"5178-10","USD","5178-10-0","Pça. João Mendes","0","64879"
"5178-10","USD","5178-10-1","Jd. Miriam","1","64880"
"517J-10","USD","517J-10-0","E.t. áGua Espraiada","0","63202"
"517J-10","USD","517J-10-1","Jd. Selma","1","63203"
"5185-10","USD","5185-10-0","Term. Pq. D. Pedro Ii","0","57041"
"5185-10","USD","5185-10-1","Term. Guarapiranga","1","60477"
"5194-10","U__","5194-10-0","Pq. Ibirapuera","0","63134"
"519M-10","US_","519M-10-0","Museu Do Ipiranga","0","64638"
"519M-10","US_","519M-10-1","São Mateus","1","64639"
"524L-10","USD","524L-10-0","Metrô Tatuapé","0","64403"
"524L-10","USD","524L-10-1","Pq. São Lucas","1","64404"
"524M-10","USD","524M-10-0","Shop. Aricanduva","0","62980"
"524M-10","USD","524M-10-1","Mascarenhas De Morais","1","53774"
"527R-10","USD","527R-10-0","Term. Sto. Amaro","0","57448"
"527R-10","USD","527R-10-1","Vl. Império","1","57449"
"5290-10","USD","5290-10-0","Pça. João Mendes","0","62142"
"5290-10","USD","5290-10-1","Div. Diadema","1","57488"
"5300-10","USD","5300-10-0","Term. Pq. D. Pedro Ii","0","57283"
"5300-10","USD","5300-10-1","Term. Sto. Amaro","1","57284"
"5317-10","US_","5317-10-0","Pça. Do Correio","0","64939"
"5317-10","US_","5317-10-1","Sesc/orion","1","64940"
"5318-10","USD","5318-10-0","Pça. Da Sé","0","64970"
"5318-10","USD","5318-10-1","Chác. Santana","1","64971"
"5318-21","U__","5318-21-0","Pça. Da Sé","0","64929"
"5318-22","U__","5318-22-0","Chác. Sto. Antonio","0","63111"
"5362-10","USD","5362-10-0","Pça. Da Sé","0","57505"
"5362-10","USD","5362-10-1","Pq. Res. Cocaia","1","60581"
"5362-21","U__","5362-21-0","Pça. Da Sé","0","57081"
"5362-22","U__","5362-22-0","Pça. Da Sé","0","56696"
"5362-23","U__","5362-23-0","Vicente Rao","0","60583"
"5362-41","U__","5362-41-1","Pq. Res. Cocaia","1","60621"
"5370-10","USD","5370-10-0","Lgo. São Francisco","0","64832"
"5370-10","USD","5370-10-1","Term. Varginha","1","64833"
"5370-21","U__","5370-21-0","Pq. Ibirapuera","0","62694"
"5370-21","U__","5370-21-1","Term. Varginha","1","62659"
"5370-22","U__","5370-22-1","Term. Varginha","1","62990"
"5391-10","USD","5391-10-0","Lgo. São Francisco","0","58027"
"5391-10","USD","5391-10-1","Jd. âNgela","1","60422"
"5391-21","U__","5391-21-0","Lgo. São Francisco","0","53491"
"5391-22","U__","5391-22-0","Jd. âNgela","0","60421"
"546A-10","USD","546A-10-0","Sto. Amaro","0","53169"
"546A-10","USD","546A-10-1","Jd. Apurá","1","63752"
"546A-31","USD","546A-31-0","Sto. Amaro","0","53171"
"546A-31","USD","546A-31-1","Jd. Apurá","1","53172"
"546J-10","USD","546J-10-0","Sto. Amaro","0","53303"
"546J-10","USD","546J-10-1","Jd. Selma","1","63136"
"546J-31","US_","546J-31-0","Sto. Amaro","0","53324"
"546J-31","US_","546J-31-1","Jd. Selma","1","63137"
"546J-41","U__","546J-41-1","Jd. Selma","1","63009"
"546L-10","USD","546L-10-0","Term. Sto. Amaro","0","63465"
"546L-10","USD","546L-10-1","Jd. Luso","1","63466"
"546L-41","U__","546L-41-1","Jd. Luso","1","62989"
"546T-10","USD","546T-10-0","Term. Sto. Amaro","0","58854"
"546T-10","USD","546T-10-1","Vl. Guacuri","1","58855"
"5611-10","USD","5611-10-0","Pça. João Mendes","0","63643"
"5611-10","USD","5611-10-1","Eldorado","1","63644"
"5614-10","U__","5614-10-0","Pça. João Mendes","0","63918"
"5614-10","U__","5614-10-1","Eldorado","1","63919"
"5630-10","USD","5630-10-0","Metrô Brás","0","63521"
"5630-10","USD","5630-10-1","Term. Grajaú","1","63522"
"5630-21","U__","5630-21-0","Lgo. São Francisco","0","56697"
"5630-21","U__","5630-21-1","Cid. Dutra","1","60458"
"5632-10","US_","5632-10-0","Lgo. São Francisco","0","61227"
"5632-10","US_","5632-10-1","Vl. São José","1","60585"
"5632-21","U__","5632-21-0","Lgo. São Francisco","0","56701"
"5632-51","U__","5632-51-0","Lgo. São Francisco","0","56702"
"5652-10","U__","5652-10-0","Pça. Da Sé","0","54775"
"5652-10","U__","5652-10-1","Jd. Iv Centenário","1","60459"
"5652-21","U__","5652-21-0","Pça. Da Sé","0","63999"
"5701-10","USD","5701-10-0","Shop. Morumbi","0","62973"
"5701-10","USD","5701-10-1","Metrô Conceição","1","62974"
"5702-10","USD","5702-10-0","Metrô Jabaquara","0","53427"
"5702-10","USD","5702-10-1","Refúgio Sta. Terezinha","1","53428"
"5705-10","USD","5705-10-0","Metrô Vergueiro","0","57979"
"5705-10","USD","5705-10-1","Term. Sacomã","1","57980"
"573A-10","USD","573A-10-0","Vl. Alpina","0","64743"
"573H-10","USD","573H-10-0","Metrô Bresser","0","61199"
"573H-10","USD","573H-10-1","Hosp. Sapopemba","1","61200"
"573T-10","USD","573T-10-0","Metrô Carrão","0","58091"
"573T-10","USD","573T-10-1","Term. Sapopemba","1","60782"
"573T-21","U__","573T-21-1","Jd. Tietê","1","56686"
"573T-31","U__","573T-31-0","Metrô Carrão","0","59187"
"573T-31","U__","573T-31-1","Term. Sapopemba","1","59950"
"574A-10","U__","574A-10-0","Lgo. Cambuci","0","64407"
"574A-10","U__","574A-10-1","Americanópolis","1","64408"
"574C-10","USD","574C-10-0","Div. De São Caetano","0","59563"
"574C-10","USD","574C-10-1","São Mateus","1","59496"
"574J-10","USD","574J-10-0","Term. Vl. Carrão","0","54026"
"574J-10","USD","574J-10-1","Metrô Conceição","1","54027"
"574R-10","USD","574R-10-0","Metrô Belém","0","60356"
"574R-10","USD","574R-10-1","Term. Sapopemba","1","60161"
"574W-10","USD","574W-10-0","Metrô Belém","0","52466"
"574W-10","USD","574W-10-1","Jd. Walkiria","1","56557"
"5752-10","USD","5752-10-0","Metrô Conceição","0","63502"
"5752-10","USD","5752-10-1","Vl. Missionária","1","53445"
"5757-10","USD","5757-10-0","Metrô Conceição","0","53449"
"5757-10","USD","5757-10-1","Cid. Júlia","1","64736"
"5757-51","USD","5757-51-0","Metrô Conceição","0","54823"
"5757-51","USD","5757-51-1","Pedreira","1","54824"
"5759-10","USD","5759-10-0","Metrô Conceição","0","54825"
"5759-10","USD","5759-10-1","Pq. Primavera","1","54826"
"5759-31","USD","5759-31-0","Metrô Conceição","0","54829"
"5759-31","USD","5759-31-1","Pq. Primavera","1","54830"
"575A-10","USD","575A-10-0","Shop. Metrô Tatuapé","0","53788"
"575A-10","USD","575A-10-1","Div. São Caetano","1","64717"
"575C-10","USD","575C-10-0","Vl. Matias","0","54065"
"575C-10","USD","575C-10-1","Ipiranga","1","54066"
"576C-10","USD","576C-10-0","Term. Sto. Amaro","0","63469"
"576C-10","USD","576C-10-1","Metrô Jabaquara","1","63470"
"576J-10","USD","576J-10-0","Sto. Amaro","0","54256"
"576J-10","USD","576J-10-1","Metrô Jabaquara","1","54257"
"576M-10","USD","576M-10-0","Pinheiros","0","64843"
"576M-10","USD","576M-10-1","Vl. Clara","1","64849"
"577T-10","USD","577T-10-0","Metrô Ana Rosa","0","63289"
"577T-10","USD","577T-10-1","Jd. Miriam","1","54436"
"5791-10","U__","5791-10-0","Metrô Vergueiro","0","64409"
"5791-10","U__","5791-10-1","Eldorado","1","64410"
"6000-10","USD","6000-10-0","Term. Sto. Amaro","0","63471"
"6000-10","USD","6000-10-1","Term. Parelheiros","1","63472"
"6001-10","USD","6001-10-0","Term. Sto. Amaro","0","63504"
"6001-10","USD","6001-10-1","Term. Capelinha","1","63505"
"6002-10","U__","6002-10-0","Hosp. Pedreira","0","54991"
"6003-10","USD","6003-10-0","Term. Varginha","0","62708"
"6003-10","USD","6003-10-1","Term. Grajaú","1","62563"
"6006-10","USD","6006-10-0","Shop. Interlagos","0","53496"
"6006-10","USD","6006-10-1","Jd. Herculano","1","53497"
"6007-10","USD","6007-10-0","Term. Sto. Amaro","0","63657"
"6007-10","USD","6007-10-1","Term. Capelinha","1","63658"
"6008-10","USD","6008-10-0","Term. Sto. Amaro","0","60433"
"6008-10","USD","6008-10-1","Jd. Planalto","1","61061"
"6008-21","U__","6008-21-0","Term. Sto. Amaro","0","60432"
"6010-10","USD","6010-10-0","Term. Guarapiranga","0","61803"
"6010-10","USD","6010-10-1","Chác. Sta. Maria","1","61804"
"6012-10","USD","6012-10-0","Sto. Amaro","0","62479"
"6012-10","USD","6012-10-1","Pq. Independência","1","61062"
"6012-31","U__","6012-31-0","Jd. âNgela","0","54699"
"6013-10","USD","6013-10-0","Term. Sto. Amaro","0","63358"
"6013-10","USD","6013-10-1","Jd. Nakamura","1","63359"
"6013-21","U__","6013-21-0","Jd. âNgela","0","58928"
"6014-10","USD","6014-10-0","Term. Sto. Amaro","0","62225"
"6014-10","USD","6014-10-1","Term. Jd. Jacira","1","63363"
"6015-10","USD","6015-10-0","Sto. Amaro","0","63082"
"6015-10","USD","6015-10-1","Vl. Calú","1","61063"
"6016-10","USD","6016-10-0","Term. Grajaú","0","62571"
"6016-10","USD","6016-10-1","Jd. Noronha","1","48604"
"6016-41","USD","6016-41-0","Term. Grajaú","0","62572"
"6016-41","USD","6016-41-1","Jd. Porto Velho","1","55451"
"6017-10","USD","6017-10-0","Sto. Amaro","0","63083"
"6017-10","USD","6017-10-1","Jd. Nakamura","1","61065"
"6019-10","USD","6019-10-0","Jd. Alfredo","0","54427"
"6020-10","U__","6020-10-0","Parelheiros","0","59565"
"6020-51","U__","6020-51-0","Parelheiros","0","59877"
"6021-10","USD","6021-10-0","Jd. Nova Era","0","62711"
"6022-10","USD","6022-10-0","Sto. Amaro","0","62817"
"6022-10","USD","6022-10-1","Pq. Cerejeira","1","62818"
"6026-10","USD","6026-10-0","Term. Sto. Amaro","0","62197"
"6026-10","USD","6026-10-1","Jd. Icaraí","1","62198"
"6026-31","U__","6026-31-0","Term. Sto. Amaro","0","62199"
"6027-10","USD","6027-10-0","Term. Sto. Amaro","0","63478"
"6027-10","USD","6027-10-1","Jd. Grauna","1","63479"
"6028-10","USD","6028-10-0","Term. Sto. Amaro","0","60435"
"6028-10","USD","6028-10-1","Riviera","1","61070"
"6030-10","USD","6030-10-0","Term. Sto. Amaro","0","57441"
"6030-10","USD","6030-10-1","Unisa-campus 1","1","61055"
"6031-10","USD","6031-10-0","Term. Grajaú","0","61878"
"6031-10","USD","6031-10-1","Jd. São Bernardo","1","61879"
"6034-10","USD","6034-10-0","Term. Grajaú","0","62578"
"6034-10","USD","6034-10-1","Pq. Res. Cocaia","1","58515"
"6035-10","USD","6035-10-0","Sto. Amaro","0","56608"
"6035-10","USD","6035-10-1","Vl. Gilda","1","61071"
"6035-21","US_","6035-21-0","Term. Guarapiranga","0","56255"
"6035-21","US_","6035-21-1","Vl. Gilda","1","56256"
"6036-10","USD","6036-10-0","Sto. Amaro","0","64275"
"6036-10","USD","6036-10-1","Jd. Macedônia","1","53694"
"6037-10","USD","6037-10-0","Sto. Amaro","0","64883"
"6037-10","USD","6037-10-1","Jd. Mitsutani","1","64884"
"6038-10","USD","6038-10-0","Sto. Amaro","0","54723"
"6038-10","USD","6038-10-1","Jd. Das Rosas","1","54724"
"6039-10","USD","6039-10-0","Sto. Amaro","0","64277"
"6039-10","USD","6039-10-1","Valo Velho","1","52691"
"6039-21","USD","6039-21-0","Cohab Jd. São Bento","0","64384"
"6041-10","USD","6041-10-0","Sto. Amaro","0","52712"
"6041-10","USD","6041-10-1","Jd. Jangadeiro","1","52713"
"6041-21","U__","6041-21-0","Jd. Monte Azul","0","62509"
"6042-10","US_","6042-10-0","Sto. Amaro","0","51461"
"6042-10","US_","6042-10-1","Jd. Três Estrelas","1","51462"
"6042-21","US_","6042-21-0","Ceu Capão Redondo","0","60720"
"6042-21","US_","6042-21-1","Term. Capelinha","1","60721"
"6043-10","USD","6043-10-0","Term. Sto. Amaro","0","57326"
"6043-10","USD","6043-10-1","Jd. Capelinha","1","57327"
"6044-10","USD","6044-10-0","Term. Sto. Amaro","0","57332"
"6044-10","USD","6044-10-1","Jd. D. José","1","57333"
"6045-10","USD","6045-10-0","Sto. Amaro","0","56457"
"6045-10","USD","6045-10-1","Valo Velho","1","56458"
"6045-21","U__","6045-21-0","Term. Capelinha","0","63139"
"6046-10","USD","6046-10-0","Sto. Amaro","0","54837"
"6046-10","USD","6046-10-1","Jd. São Bento Novo","1","54838"
"6047-10","USD","6047-10-0","Sto. Amaro","0","54843"
"6047-10","USD","6047-10-1","Jd. Lídia","1","54844"
"6048-10","USD","6048-10-0","Sto. Amaro","0","52743"
"6048-10","USD","6048-10-1","Capão Redondo","1","62826"
"6049-10","USD","6049-10-0","Sto. Amaro","0","54684"
"6049-10","USD","6049-10-1","Valo Velho","1","54685"
"6050-10","USD","6050-10-0","Term. Grajaú","0","62579"
"6050-10","USD","6050-10-1","Pq. Cocaia","1","58516"
"6051-10","USD","6051-10-0","Term. Varginha","0","48550"
"6051-10","USD","6051-10-1","Jd. Itajaí","1","62712"
"6051-31","U__","6051-31-0","Term. Varginha","0","48552"
"6051-31","U__","6051-31-1","Jd. Itajaí","1","62714"
"6052-10","USD","6052-10-0","Term. Varginha","0","63558"
"6052-10","USD","6052-10-1","Jd. Sete De Setembro","1","63559"
"6052-31","U__","6052-31-0","Term. Varginha","0","48556"
"6052-31","U__","6052-31-1","Jd. Almeida Prado","1","62716"
"6053-10","USD","6053-10-0","Term. Grajaú","0","62580"
"6053-10","USD","6053-10-1","Jd. Ellus","1","58517"
"6055-10","USD","6055-10-0","Shop. Interlagos","0","61898"
"6056-10","US_","6056-10-0","Term. Grajaú","0","55100"
"6056-10","US_","6056-10-1","Pq. Sta. Cecília","1","55101"
"6056-41","U__","6056-41-0","Term. Grajaú","0","63001"
"6057-10","USD","6057-10-0","Term. Grajaú","0","55102"
"6057-10","USD","6057-10-1","Vl. Natal","1","55103"
"6058-10","USD","6058-10-0","Term. Varginha","0","55137"
"6058-10","USD","6058-10-1","Jd. Noronha","1","62717"
"6059-10","USD","6059-10-0","Sto. Amaro","0","61649"
"6059-10","USD","6059-10-1","Jd. Universal","1","61809"
"6061-10","USD","6061-10-0","Term. Grajaú","0","62583"
"6061-10","USD","6061-10-1","Jd. Marilda","1","55161"
"6062-10","USD","6062-10-0","Term. Grajaú","0","55166"
"6062-10","USD","6062-10-1","Jd. Castro Alves","1","55167"
"6062-51","USD","6062-51-0","Term. Sto. Amaro","0","63480"
"6062-51","USD","6062-51-1","Jd. Castro Alves","1","63481"
"6063-10","USD","6063-10-0","Term. Varginha","0","55179"
"6063-10","USD","6063-10-1","Jd. Varginha","1","62718"
"6063-41","USD","6063-41-0","Term. Varginha","0","55191"
"6063-41","USD","6063-41-1","Jd. Novo Marilda","1","62720"
"6063-42","USD","6063-42-0","Term. Varginha","0","55194"
"6063-42","USD","6063-42-1","Chác. Sto. Amaro","1","62721"
"6063-43","USD","6063-43-0","Term. Varginha","0","61372"
"6063-43","USD","6063-43-1","Vl. Da Paz","1","62722"
"6069-10","USD","6069-10-0","Term. Sto. Amaro","0","63482"
"6069-10","USD","6069-10-1","Jd. São Bernardo","1","63483"
"6071-10","USD","6071-10-0","Term. Sto. Amaro","0","64941"
"6071-10","USD","6071-10-1","Jd. Orion","1","64942"
"6071-22","U__","6071-22-0","Term. Sto. Amaro","0","62168"
"6072-10","USD","6072-10-0","Term. Varginha","0","55502"
"6072-10","USD","6072-10-1","Jd. São Nicolau","1","62729"
"6072-21","U__","6072-21-0","Term. Varginha","0","56618"
"6072-22","U__","6072-22-0","Term. Varginha","0","63117"
"6072-23","USD","6072-23-0","Baln. São José","0","62725"
"6073-10","USD","6073-10-0","Term. Varginha","0","55187"
"6073-10","USD","6073-10-1","Jd. Sta. Terezinha","1","62731"
"6073-21","U__","6073-21-0","Term. Varginha","0","63977"
"6074-10","USD","6074-10-0","Cptm Jurubatuba","0","55723"
"6074-10","USD","6074-10-1","Jd. Gaivotas","1","58518"
"6075-10","USD","6075-10-0","Term. Varginha","0","55073"
"6075-10","USD","6075-10-1","Jd. Rec. Campo Belo","1","62732"
"6075-41","U__","6075-41-0","Term. Varginha","0","63005"
"6076-10","USD","6076-10-0","Term. Sto. Amaro","0","63486"
"6076-10","USD","6076-10-1","Jd. Progresso","1","63487"
"6076-41","USD","6076-41-0","Term. Sto. Amaro","0","63488"
"6076-41","USD","6076-41-1","Jd. Satélite Ii","1","63489"
"6078-10","USD","6078-10-0","Shop. Interlagos","0","55725"
"6078-10","USD","6078-10-1","Cantinho Do Céu","1","58519"
"607A-10","USD","607A-10-0","Socorro","0","63496"
"607A-10","USD","607A-10-1","Jd. Apurá","1","62949"
"607A-21","U__","607A-21-0","Cptm Jurubatuba","0","54456"
"607A-21","U__","607A-21-1","Jd. Apurá","1","54459"
"607C-10","USD","607C-10-0","Itaim Bibi","0","64182"
"607C-10","USD","607C-10-1","Jd. Miriam","1","64183"
"607G-10","USD","607G-10-0","E.t. áGua Espraiada","0","63171"
"607G-10","USD","607G-10-1","Metrô Conceição","1","63222"
"607M-10","US_","607M-10-0","E.t. áGua Espraiada","0","64439"
"607M-10","US_","607M-10-1","Term. Grajaú","1","64440"
"6080-10","USD","6080-10-0","Shop. Interlagos","0","54924"
"6080-10","USD","6080-10-1","Jd. Lucélia","1","58520"
"6083-10","USD","6083-10-0","Term. Grajaú","0","62585"
"6083-10","USD","6083-10-1","Jd. Eliana","1","58521"
"6084-10","USD","6084-10-0","Term. Varginha","0","54903"
"6084-10","USD","6084-10-1","Jd. Chác. Do Sol","1","62723"
"6084-21","U__","6084-21-0","Term. Varginha","0","63006"
"6091-10","USD","6091-10-0","Term. Sto. Amaro","0","62200"
"6091-10","USD","6091-10-1","Vargem Grande","1","62201"
"6091-21","U__","6091-21-0","Term. Sto. Amaro","0","62202"
"6091-51","U__","6091-51-0","Term. Sto. Amaro","0","62203"
"6092-10","USD","6092-10-0","Term. Grajaú","0","62739"
"6092-10","USD","6092-10-1","Jd. Das Pedras","1","62740"
"6093-10","USD","6093-10-0","Term. Grajaú","0","60052"
"6093-10","USD","6093-10-1","Vargem Grande","1","60055"
"6099-10","US_","6099-10-0","Term. Grajaú","0","54794"
"6099-10","US_","6099-10-1","Divisa De Embu-guaçu","1","54795"
"609F-10","USD","609F-10-0","Term. Princ. Isabel","0","61517"
"609F-10","USD","609F-10-1","Chác. Santana","1","64450"
"609F-21","U__","609F-21-0","Anhangabaú","0","64562"
